"probe","EntrezGene.ID","HUGO.gene.symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Contig30744_RC",NA,NA,-0.0183376099706746,0.0460803571428571,-0.63629556959951,0.525013947316752,0.656663078948623,-6.99312404630489
"NM_005705",10077,"TSPAN32",0.013981443013433,0.0135238095238095,0.630409424082683,0.528852245417766,0.660013857059152,-6.99316436991432
"AB029013",7468,"WHSC1",0.011331744868035,0.0579315476190476,0.636132880296591,0.525119842634784,0.656713902997144,-6.99322716049775
"Contig34460_RC",79899,NA,0.00789768163563344,0.00159643916913947,0.636817560874532,0.524672986588995,0.656337219452488,-6.99331653505505
"NM_005023",5229,"PGGT1B",-0.0120685925520263,0.0236557863501484,-0.636496083707493,0.52488217946915,0.656531972361938,-6.99352043221176
"Contig26461_RC",NA,NA,-0.010500366568915,0.0359434523809524,-0.635277038474915,0.525677095308949,0.657223888987201,-6.99376916889169
"Contig50370_RC",79871,"C1orf82",0.00824233296823646,0.0288872403560831,0.635894817262191,0.525273553023793,0.656853545056723,-6.99390151025068
"NM_019853",NA,NA,0.0189268799335273,0.0428244047619048,0.62903348856194,0.529751543787914,0.660530077593559,-6.99402753806586
"Contig49100_RC",NA,NA,-0.0190871070488852,0.0115357142857143,-0.628891896004093,0.529844131622378,0.660585945596252,-6.99411625680859
"Contig63913_RC",84303,"CHCHD6",0.0119934738955823,-0.001486646884273,0.635459485248378,0.525557010889733,0.657173463764876,-6.99417719608365
"AF121862",23161,"SNX13",-0.00407027914614122,0.0236083650190114,-0.256297879565904,0.797919400870829,0.87010533865117,-6.99418756478313
"AF077188",8451,"CUL4A",-0.0120554947060971,-0.0296379821958457,-0.635378243223823,0.52560991873356,0.657173463764876,-6.99422862394989
"Contig43102_RC",NA,NA,-0.0150021994134897,-0.0426428571428571,-0.634063969870734,0.526467464270583,0.657943233080206,-6.99453616344463
"Contig42370_RC",79675,"FASTKD1",0.00888782991202345,0.0148035714285714,0.633757571904624,0.526667192779214,0.658125646798425,-6.9947296602742
"Contig16209_RC",NA,NA,0.00833835341365453,0.0350890207715134,0.634549720884568,0.526149639644826,0.65770497970985,-6.99475272100558
"Contig37021_RC",NA,NA,0.00792702628696599,0.0301543026706231,0.634506562974671,0.526177761618112,0.65770497970985,-6.99478000264153
"Contig619_RC",89891,"WDR34",-0.0117101131799927,0.025106824925816,-0.634478231682052,0.526196222891104,0.65770497970985,-6.99479791084369
"NM_004403",1687,"DFNA5",0.0144506206644762,-0.0322908011869436,0.634090748239006,0.526448748708005,0.657943233080206,-6.99504275895409
"NM_006661",10846,"PDE10A",-0.0190358707557503,0.0128605341246291,-0.633954175992271,0.526537768665365,0.657997504578704,-6.99512902244721
"AI026789_RC",NA,NA,0.00986336022781201,0.0269667673716012,0.616895472462669,0.537724731448742,0.667252744201232,-6.99522170430808
"Contig16777_RC",NA,NA,-0.01131923147134,0.0313293768545994,-0.633658095701632,0.526730785009816,0.658171516324281,-6.99531597277551
"AL079275",90806,"ANGEL2",-0.00822334793720338,0.0219169139465875,-0.63332393652304,0.526948668765602,0.658354340617364,-6.99552686213255
"AL137595",NA,NA,-0.0106425702811245,0.0228635014836795,-0.633309971299732,0.52695777559729,0.658354340617364,-6.99553567323177
"NM_003524",NA,NA,-0.014295591456736,-0.00613056379821958,-0.633005313991604,0.527156465096225,0.658568964177418,-6.99572784288401
"NM_000394",1409,"CRYAA",-0.00673753665689151,0.0079047619047619,-0.631913869107215,0.52786984843309,0.659217199511424,-6.99589202788081
"Contig34891_RC",NA,NA,-0.0170334976268711,0.0266083086053412,-0.63269944653126,0.527355982442186,0.65875098510905,-6.99592068307022
"Contig24094_RC",NA,NA,-0.00949052263525949,0.014065671641791,-0.630807581173485,0.528593420856136,0.659892517117451,-6.99606068000963
"NM_014740",9775,"EIF4A3",0.00985701981050819,-0.00116413373860182,0.613656394032097,0.539863405539345,0.669523608460421,-6.99614455229866
"Contig11757_RC",NA,NA,0.00699972617743701,0.0120326409495549,0.632279610855758,0.527629904241701,0.659059527819842,-6.99618522536528
"Contig66778_RC",134266,"GRPEL2",-0.0114367926250456,-0.00376557863501484,-0.632075181581365,0.527763310503108,0.659158900281954,-6.99631397470044
"Contig54300_RC",22847,"ZNF507",0.010897270901789,0.00218694362017804,0.631382703820916,0.528215335289115,0.659521580211803,-6.99674978779765
"NM_000581",2876,"GPX1",-0.00983629974443231,0.0174836795252226,-0.631338880940975,0.528243947966154,0.659523668408783,-6.99677735183279
"Contig39348_RC",NA,NA,0.0176684008762322,0.00564985163204748,0.631207737276512,0.528329578553088,0.659596940820957,-6.99685982812991
"NM_002098",2980,"GUCA2A",-0.00532793522267211,0.0289283582089552,-0.629187979513881,0.529651788738373,0.660487530688798,-6.99707719358553
"NM_017459",4237,"MFAP2",0.0212017615918218,-0.0638813056379822,0.630762665307759,0.528620242358986,0.659892517117451,-6.99713960660346
"NM_018294",55280,"CWF19L1",0.00721910368747709,0.0224955489614243,0.630548266188592,0.528760289486848,0.660012980008135,-6.99727431062929
"Contig60315_RC",200931,NA,-0.0277014877692585,-0.172020771513353,-0.630511067403441,0.528784589946014,0.660012980008135,-6.99729767746476
"NM_019082",54606,"DDX56",-0.0141350401606426,0.0218189910979228,-0.630471908609561,0.528810171416354,0.660012980008135,-6.99732227401587
"NM_003140",6736,"SRY",-0.0108634081781672,0.0164925816023739,-0.630449849376026,0.528824582445961,0.660012980008135,-6.99733612926346
"Contig33249_RC",NA,NA,-0.0117635630498534,0.0465803571428571,-0.629577304283978,0.529396017718454,0.66035584988105,-6.99736026789917
"NM_006588",54732,"TMED9",0.0135161290322581,0.00227380952380952,0.629273635231239,0.529594529986434,0.660468858308604,-6.99755068765155
"Contig44561_RC",NA,NA,-0.00992766520627975,0.0458011869436202,-0.630072262653144,0.529071286397728,0.660228591095361,-6.99757321380692
"Contig26847_RC",644809,NA,-0.0107815352318365,0.050272997032641,-0.63002998971697,0.529098909939488,0.660228591095361,-6.99759974792145
"Contig30646_RC",NA,NA,-0.0121605512960935,0.0199169139465875,-0.629940647176328,0.529157293863833,0.660259924112156,-6.99765582110675
"Contig21801_RC",NA,NA,0.0150429901423877,0.0207715133531157,0.629780154222072,0.52926218171562,0.660304935809446,-6.99775652980429
"Contig35145_RC",1030,"CDKN2B",-0.020143483023001,-0.0889347181008902,-0.629740464841292,0.529288121775168,0.660304935809446,-6.99778143078624
"NM_000541",6295,"SAG",-0.00941306133625413,0.0250118694362018,-0.629727390686912,0.529296666881719,0.660304935809446,-6.99778963312325
"NM_004129",NA,NA,0.0168512671375156,0.0220982142857143,0.62274483557477,0.533871662164424,0.664145137529716,-6.99794865764681
"Contig25838_RC",NA,NA,0.0135230923694779,0.0102581602373887,0.629449099250149,0.52947857145786,0.660391527810265,-6.99796418462794
"Contig15925_RC",NA,NA,0.0130731505336768,0.0474746268656716,0.627640677326306,0.530663920491429,0.661263536473107,-6.99804589457951
"Contig39961_RC",245802,"MS4A6E",-0.00945440854326396,0.00592878338278932,-0.629293258822799,0.529580450149643,0.660468858308604,-6.99806189810694
"Contig14924_RC",NA,NA,-0.00801090169992614,0.0481047904191617,-0.626756642104024,0.531243893318246,0.661823421034523,-6.99806737855398
"Contig16704_RC",NA,NA,0.0120112625139043,0.00997014925373134,0.62163388341845,0.53460244762557,0.664615200097581,-6.99811818171935
"NM_016042",51010,"EXOSC3",0.0117148138006572,0.00287833827893175,0.629166290361813,0.529663461561312,0.660487530688798,-6.9981414907348
"NM_020400",57121,"GPR92",-0.0121169222343921,0.0192937685459941,-0.629109628836625,0.529700508756862,0.660500084290569,-6.99817700493362
"NM_017946",55033,"FKBP14",0.0107617287331143,-0.00546290801186944,0.628880525416737,0.529850317704669,0.660585945596252,-6.99832056938678
"Contig51297_RC",124997,"WDR81",-0.0103565626140927,0.0135044510385757,-0.62844672913415,0.53013403295796,0.660838701606182,-6.99859225885173
"AL137337",NA,NA,-0.010353824388463,0.00645697329376855,-0.628349614517611,0.530197559329546,0.660884238795652,-6.99865305675195
"Contig41990_RC",84101,"USP44",0.014831553486674,0.00537091988130564,0.628214699374309,0.530285818911261,0.660934718965977,-6.99873750384022
"Contig62175_RC",92170,"MTG1",0.00961322562979189,0.0153175074183976,0.628205170242897,0.530292053017839,0.660934718965977,-6.99874346770088
"NM_015322",10116,"FEM1B",0.00728933917488134,0.0184777448071217,0.627966630257064,0.530448121782259,0.661077338611103,-6.99889272988934
"AL162053",NA,NA,0.0165769897772909,0.0422403560830861,0.627906459755249,0.530487493036033,0.661077338611103,-6.99893037158729
"NM_017934",55023,"PHIP",-0.0167934008762322,-0.0304213649851632,-0.627528083177527,0.530735109632042,0.661318583951851,-6.9991669954228
"AL133571",NA,NA,-0.014074434556915,0.0462238805970149,-0.619516849250212,0.535994064336504,0.665736716845355,-6.99942701934726
"AL133447",80153,"EDC3",-0.00600871668492151,0.0354510385756677,-0.627024046894862,0.53106505174726,0.661696026660458,-6.99948198152667
"Contig63525",79644,NA,-0.01788357977364,-0.0562522255192878,-0.626744025890682,0.53124839862544,0.661823421034523,-6.99965686522526
"Contig6089_RC",NA,NA,0.0161455278592375,0.019264880952381,0.625765543580974,0.531890566223054,0.662555994082663,-6.99974383823342
"Contig16109_RC",NA,NA,-0.00793421963716934,0.0414315476190476,-0.619378027545506,0.536084146977533,0.665814824319263,-7.00003178445841
"X16323",NA,NA,-0.0171960569550931,0.00416023738872404,-0.626017736743197,0.531724094774634,0.662382330764188,-7.00011009702031
"X58377",3589,"IL11",0.0121304101035902,0.0145848484848485,0.613975669071111,0.539651391279815,0.669294579761951,-7.00018069622444
"Contig37104_RC",NA,NA,0.0128167871709307,0.00677611940298507,0.618245474110676,0.536830672950678,0.66643771321022,-7.00021089480349
"NM_005285",2831,"NPBWR1",0.00582315053367683,0.0185701492537313,0.624148658165321,0.532951761987129,0.663590928968977,-7.00022335605254
"AF035314",NA,NA,-0.0279654377880182,0.0319969879518072,-0.596776065642349,0.551060729672671,0.678768187326625,-7.00025330501404
"NM_018602",NA,NA,-0.0103880065717415,0.0145163204747774,-0.625701834767721,0.531931068100098,0.662567465117938,-7.0003070681375
"NM_001385",1807,"DPYS",0.0126514238773274,0.0470385756676558,0.625666984129906,0.531953904125366,0.662567465117938,-7.00032879212305
"AF000671",2116,"ETV2",0.00843260188087773,0.00886626139817629,0.612801658273352,0.540427804391615,0.669884206547399,-7.00035653851049
"Contig34456_RC",NA,NA,-0.0179770114942529,0.00367857142857143,-0.618363688436033,0.536751623674442,0.666407165999291,-7.00065717239928
"U79304",NA,NA,0.00905381400208989,0.0300759878419453,0.612261529692702,0.540784614703449,0.670170583863,-7.00068614877284
"NM_003841",NA,NA,-0.0165609871855719,0.00967673716012085,-0.607850385710575,0.54370055134388,0.672786299378201,-7.0007397615551
"Contig15720_RC",NA,NA,-0.00748092369477914,0.0337774480712166,-0.624976367355104,0.532406536502339,0.663063764568029,-7.0007590359328
"AB037729",5900,"RALGDS",0.00924712861888943,0.025190332326284,0.607751509888391,0.543766058606604,0.672795758655022,-7.00079963252432
"AL162042",NA,NA,-0.0133977272727273,0.0245014836795252,-0.624897886558981,0.53245798544887,0.663094106306531,-7.00080789828494
"Contig57181",65125,"WNK1",0.0131658451989778,-0.0196142433234421,0.624759849940737,0.532548483000506,0.663168847628585,-7.00089382539665
"Contig15629_RC",254528,"C16orf73",-0.0145487536656892,0.0410565476190476,-0.623900306852225,0.533113417939779,0.663706034302654,-7.00090494575304
"NM_004964",3065,"HDAC1",-0.0103164932457101,0.00154302670623145,-0.624723706332417,0.532572180236836,0.663168847628585,-7.0009163214852
"NM_006239",5470,"PPEF2",0.019693637454982,0.0546848484848485,0.600297764920231,0.548716870559597,0.676845275955171,-7.00098186366745
"AB011137",NA,NA,0.0123970367591897,0.040748502994012,0.609628780340018,0.542519300678472,0.671694482370387,-7.00122710051155
"NM_018896",8913,"CACNA1G",-0.00866032311062433,0.00916023738872404,-0.624124146396395,0.53296535457653,0.663590928968977,-7.00128930325633
"NM_000171",2741,"GLRA1",-0.017433651026393,0.00627678571428571,-0.623251091526296,0.533539379167113,0.664035462195734,-7.00130827019609
"Contig23881_RC",NA,NA,-0.0166436655713764,-0.0268842729970326,-0.624022500755268,0.533032025511678,0.66364018799529,-7.00135250083041
"Contig35508_RC",NA,NA,-0.00748525135022849,0.0256160714285714,-0.617182930798276,0.537529139008867,0.667135657899927,-7.00138387707312
"NM_006501",4336,"MOBP",0.00526319648093835,0.0352857142857143,0.623101945063843,0.533637261098972,0.664088777279272,-7.00140086812556
"Contig21784_RC",NA,NA,-0.0115509530791789,0.0291279761904762,-0.623061818580327,0.533663596888,0.664088777279272,-7.00142577697205
"NM_015711",29998,"GLTSCR1",-0.00650529390288432,0.0312611275964392,-0.623844773021905,0.533148610037984,0.663706034302654,-7.00146297731719
"AL133087",NA,NA,0.0210750730193502,0.0088486646884273,0.623817889388898,0.533166246092725,0.663706034302654,-7.00147968559
"AL162010",NA,NA,0.00872815399529155,0.0415892857142857,0.616935577632959,0.537692090186589,0.667252744201232,-7.0015359365626
"Contig40237_RC",81887,"LAS1L",0.00761217008797654,-0.00235714285714286,0.622851888462428,0.533801388846232,0.664142958919705,-7.00155606673955
"NM_002199",3660,"IRF2",-0.00570436142804568,0.022910447761194,-0.621886793276766,0.534436321734202,0.664509908699019,-7.00162728238417
"NM_020680",57410,"SCYL1",0.00824849397590361,0.0107804154302671,0.623375297869568,0.533456635162073,0.664033756312742,-7.00175465451503
"NM_018833",6891,"TAP2",0.0193323400028381,0.0245,0.611360393003325,0.541378910641025,0.670587791509965,-7.00177700835843
"Contig44712_RC",NA,NA,-0.0111924516246805,-0.0124688427299703,-0.623302296656444,0.533504539758408,0.664035462195734,-7.00179998928776
"AI208903_RC",NA,NA,-0.0120395894428152,0.02575,-0.622434745389329,0.534075242863098,0.664283826817294,-7.00181482990909
"Y00978",NA,NA,-0.0131569003285871,0.0409258160237389,-0.623253906288456,0.533536295517046,0.664035462195734,-7.00183003746259
"Contig52373_RC",197258,"FUK",-0.00933027859237538,0.00956845238095238,-0.622350856503309,0.534130324439295,0.664283826817294,-7.0018668471706
"NM_001427",2020,"EN2",-0.00981777108433743,0.0446290801186944,-0.623179706691544,0.533584990221509,0.664058469097289,-7.00187610745117
"Contig13723_RC",NA,NA,0.00557232241442759,0.0331641791044776,0.621458087069264,0.534717936299393,0.664691266301687,-7.00189280456765
"Contig48621_RC",NA,NA,0.00686715041986119,0.0436646884272997,0.62297548359643,0.53371902663061,0.664123995676729,-7.00200287982255
"Contig15964_RC",NA,NA,0.0110701898503103,0.0253887240356083,0.622904773804299,0.533765439108207,0.664142958919705,-7.00204676357072
"Contig45914_RC",NA,NA,-0.0127943592552026,-0.000160237388724036,-0.622828275942279,0.533815653064132,0.664142958919705,-7.00209423390084
"NM_004031",3665,"IRF7",0.00743565169769984,0.0280741839762611,0.622644276674149,0.533936441825487,0.664191973187487,-7.00220838981934
"NM_017482",119,"ADD2",0.00676235978396351,0.0379196428571429,0.615749849860509,0.538473569111623,0.668070719917983,-7.0022640140175
"Contig35180_RC",NA,NA,0.0148854052573931,0.0141038575667656,0.62253858859781,0.534005828434686,0.66424453462271,-7.00227394507826
"NM_006552",10648,"SCGB1D1",0.0106328039430448,0.0514391691394659,0.622340276462451,0.534136037172847,0.664283826817294,-7.00239692240149
"Contig40995_RC",NA,NA,-0.0108452902519168,0.0244451038575668,-0.622311986399403,0.534154613311127,0.664283826817294,-7.00241446244965
"Contig29141_RC",NA,NA,0.00367887788778879,0.0378969465648855,0.219111390135979,0.826732338533863,0.889910494642197,-7.00242971187504
"NM_000229",3931,"LCAT",-0.00497147681635635,0.01286646884273,-0.622276258936678,0.534178073546296,0.664283826817294,-7.00243661260385
"Contig8786_RC",NA,NA,0.00650780394304489,0.0073620178041543,0.622242525942105,0.53420022460488,0.664283826817294,-7.00245752507196
"Contig30833_RC",NA,NA,0.0227520645467489,0.0326012084592145,0.604755723252694,0.545752696952753,0.67446977505681,-7.00260902377078
"Contig13866_RC",NA,NA,0.0243951612903227,-0.128255952380952,0.621147982639754,0.534920450045232,0.664865241875574,-7.00261194792866
"Contig37406_RC",NA,NA,-0.0105153797006207,0.0272581602373887,-0.621964867177362,0.534382569295394,0.664476822375078,-7.00262961416789
"AF038196",5986,"RFNG",0.00728152492668623,0.0231369047619048,0.621009770470417,0.535011274675615,0.664865241875574,-7.00269746910096
"NM_016586",51562,"MBIP",0.00999049240811694,0.00616060606060606,0.609784070719631,0.54242148775644,0.671654681545486,-7.00273588002517
"Contig26348_RC",NA,NA,-0.0103059510770354,0.00316023738872403,-0.621743240615791,0.534528139033108,0.664563943837531,-7.00276692027731
"NM_006013",6134,"RPL10",-0.0106710478276743,-0.0138427299703264,-0.621734208368132,0.534534072060162,0.664563943837531,-7.00277251506384
"Contig46243_RC",NA,NA,-0.0198200529390288,-0.0312759643916914,-0.621536396915661,0.534664017156893,0.664657990352811,-7.00289502379298
"Contig42865_RC",51176,"LEF1",-0.00307889983579639,0.0155931558935361,-0.219125339627505,0.826720846917795,0.889910494642197,-7.00298680619313
"NM_015978",51086,"TNNI3K",-0.0111809054399415,-0.0496023738872404,-0.621188334833509,0.534892702842021,0.664865241875574,-7.00311049141977
"Contig16906_RC",NA,NA,0.0100191887527311,0.0222279635258359,0.608223119021929,0.543456141512721,0.672616268977398,-7.00314137524733
"AJ002572",54014,"BRWD1",-0.00895938298649143,0.00927893175074184,-0.621080296899984,0.53496369660176,0.664865241875574,-7.00317734774856
"Contig6832_RC",NA,NA,-0.0159509401241329,-0.0273620178041543,-0.621061747973203,0.534975885930742,0.664865241875574,-7.00318882507904
"NM_001939",1821,"DRP2",-0.00877081015943639,0.00927462686567164,-0.613389858814433,0.540031892828013,0.669562966235633,-7.00318987342421
"Contig6196_RC",NA,NA,-0.0176217008797654,0.00539285714285714,-0.620206999932051,0.535538961028325,0.665340233693704,-7.00319382183738
"Contig23254_RC",NA,NA,-0.00957110259218694,0.0116854599406528,-0.620993336620513,0.535020843304963,0.664865241875574,-7.00323115231822
"Contig16283_RC",NA,NA,0.0118586392287727,0.0200716417910448,0.613270045194768,0.540111004924942,0.669627140259673,-7.00326308424838
"Contig43927_RC",NA,NA,-0.00790060240963863,0.0275875370919881,-0.620856038428408,0.53511107629886,0.664943620063569,-7.00331608695106
"NM_001125",141,"ADPRH",0.0164576944140197,0.00144213649851632,0.620734361464457,0.535191049391546,0.665003497494803,-7.00339134240664
"NM_014430",27141,"CIDEB",0.00849246987951808,0.00735014836795252,0.620700067291008,0.535213590586173,0.665003497494803,-7.0034125502022
"AF070648",857,"CAV1",-0.0125181635633443,-0.0136824925816024,-0.620655597556524,0.535242820784391,0.66500606453627,-7.00344004890661
"NM_006711",10921,"RNPS1",0.00985277645942098,0.000404833836858006,0.603324566637995,0.546703034761029,0.675405581044851,-7.00347026286739
"Contig257",NA,NA,0.0131130037390943,0.0226041666666667,0.613532904672727,0.539936227155166,0.669558655219666,-7.00362154507017
"AL050153",NA,NA,-0.00783287696239507,0.028946587537092,-0.620143385509164,0.535579558807353,0.665356905468528,-7.00375664323288
"NM_021014",NA,NA,0.0226008064516128,0.0316934523809524,0.619138871182907,0.536241483842219,0.665942665547678,-7.0038532522676
"NM_003241",7047,"TGM4",0.0080543994158452,0.00641246290801187,0.619892330735067,0.535744646172372,0.665528222608506,-7.0039117230202
"Contig20677_RC",NA,NA,-0.0265793010752688,0.00134328358208955,-0.612080137804823,0.540897008487897,0.670228256556775,-7.00398938978826
"Contig32606_RC",NA,NA,0.00772152245345017,0.0163175074183976,0.619625905709254,0.535919868784574,0.66567833516237,-7.00407622868882
"NM_015886",51050,"PI15",-0.00258294812532101,0.0259221789883268,-0.164412476382615,0.869534491557598,0.919488310993977,-7.00417524810833
"NM_014406",NA,NA,0.00672214076246323,0.0562202380952381,0.618434591844819,0.536704952682539,0.666407165999291,-7.00428743265958
"NM_014910",NA,NA,0.0219252199413489,0.00935119047619048,0.618367559043673,0.536749075858309,0.666407165999291,-7.0043287319401
"NM_014366",26354,"GNL3",0.0116333972252647,-0.0062433234421365,0.619147453198212,0.536234610543017,0.665942665547678,-7.00437147482218
"Contig42643_RC",NA,NA,0.0137335043988269,0.0396815476190476,0.618189301813813,0.536866419494991,0.666448294490993,-7.00443853547612
"Contig36512_RC",NA,NA,0.00210431467683243,0.0476809338521401,0.120058495904149,0.904529751082387,0.942248961161139,-7.00447802711189
"NM_017941",55028,"C17orf80",0.00801391931361811,0.0161810089020772,0.618972370449545,0.536349809069094,0.666043404475017,-7.0044794589878
"U20180",3658,"IREB2",0.00682612267250819,0.0258427299703264,0.618695828243052,0.536531789965258,0.666235594731904,-7.00464995729009
"Contig40740_RC",NA,NA,0.00972115735669946,0.0391127596439169,0.618288980541204,0.536799576179715,0.666432903517197,-7.00490065546925
"AL049348",NA,NA,-0.00961789273849076,0.0354561933534743,-0.600620732786561,0.548500718370401,0.676772646863857,-7.00509181454351
"Contig16415_RC",NA,NA,0.00685889010587805,0.0113412462908012,0.617951958411692,0.537021454476756,0.666606947928479,-7.00510820276422
"AL137668",NA,NA,-0.00745727738540364,0.0238482142857143,-0.610982177745092,0.541621569226759,0.670776055487082,-7.00517742079025
"Contig44123_RC",NA,NA,0.00858643665571372,0.0405875370919881,0.617682910998552,0.537198614897595,0.666793048284137,-7.00527380835532
"Contig8327_RC",158835,"DGAT2L4",0.0126355007119127,0.00567069486404834,0.600210108803174,0.548773984002201,0.676871014830606,-7.00533743958155
"NM_001968",1977,"EIF4E",-0.0112534684191311,-0.0153442136498516,-0.617378854293774,0.537398863491415,0.667007786307713,-7.00546087645548
"X61079",NA,NA,0.00378522167487686,0.0338783269961977,0.207166510950389,0.836038692781177,0.896223813897447,-7.0055251886312
"Contig37757_RC",NA,NA,0.0088207374954363,0.0143916913946588,0.617045981713241,0.537618133107287,0.667212284122452,-7.00566556788223
"NM_012347",26268,"FBXO9",-0.0104689211391018,-0.0154807121661721,-0.616872385250816,0.537732502362898,0.667252744201232,-7.00577227286028
"Contig47961_RC",NA,NA,0.0132366580787633,0.0523313432835821,0.614974669256991,0.538986001891353,0.668604829607409,-7.00588608184614
"NM_020989",1420,"CRYGC",-0.00970267433369846,0.026566765578635,-0.61666036131362,0.537872205148702,0.667392268334789,-7.00590255751453
"Contig40184",NA,NA,-0.00533489428125441,0.0165606060606061,-0.604498255063711,0.545924840482233,0.674614407139748,-7.00593319622539
"NM_002770",5645,"PRSS2",0.00673272399944608,0.0247232142857143,0.609490234708365,0.542608561978765,0.671771022848293,-7.00608446863091
"NM_006317",10409,"BASP1",0.0174557540506855,-0.0818095238095238,0.609236208758398,0.542776702137749,0.671911228005372,-7.00623868684752
"NM_004195",8784,"TNFRSF18",-0.0032677339901478,0.0160722433460076,-0.202802459544782,0.839444833428366,0.898537404012061,-7.0064160454382
"Contig48504_RC",126668,"TDRD10",-0.0113896495071194,0.00148367952522255,-0.615568296044395,0.538592057845408,0.668183862976407,-7.00657290289354
"Contig12525_RC",NA,NA,-0.00304958259549709,0.0384423076923077,-0.15893363577843,0.8738434246255,0.922490766634621,-7.00676025181279
"AB033094",NA,NA,0.0122375867104782,0.0494807121661721,0.615041814422315,0.538939270113007,0.668580737389101,-7.00689565099451
"U00944",NA,NA,-0.00709292341780911,0.0312678571428571,-0.607783386453836,0.543738828155418,0.672795758655022,-7.00711945736133
"Contig43634_RC",NA,NA,-0.00729832968236586,0.0207448071216617,-0.614621278975178,0.539216692286789,0.668857105992748,-7.0071532531523
"NM_012331",4482,"MSRA",0.0113104691493246,0.0102225519287834,0.614332542131438,0.539407210108743,0.669059528331162,-7.00733001929247
"Contig37148_RC",NA,NA,0.0109391495601173,0.0173690476190476,0.61341623084929,0.540013259491964,0.669562966235633,-7.00736692291289
"AF060169",NA,NA,0.0123377601314348,0.00507715133531157,0.614234602272679,0.539471841656874,0.669105793677269,-7.00738995974062
"NM_004142",NA,NA,0.00876208281401468,0.00161011904761905,0.607278954414086,0.544073085564065,0.673073586724639,-7.00742477750391
"Contig31677",NA,NA,0.0102734604105571,0.0334285714285714,0.612923535497466,0.540338615934583,0.66984148555269,-7.00766791319029
"NM_000829",2893,"GRIA4",-0.00729508797653963,0.0263958333333333,-0.612714192545433,0.540476887510513,0.66988955271118,-7.00779572889267
"NM_014917",NA,NA,-0.0149395161290323,0.00702678571428572,-0.61269911841125,0.540486844702064,0.66988955271118,-7.007804930822
"Contig45104_RC",NA,NA,0.0093366648411829,0.0101127596439169,0.613515710113694,0.539946365399561,0.669558655219666,-7.00782963908134
"NM_000913",4987,"OPRL1",0.00770358707557502,0.00222848664688427,0.613395409496755,0.540025793484765,0.669562966235633,-7.0079031655789
"NM_001743",NA,NA,0.00440303776683088,-0.0270152091254753,0.194890777666389,0.845627573022572,0.902629545025751,-7.00798275375578
"NM_002781",5673,"PSG5",0.00606314914831741,0.0221964285714286,0.606314022349874,0.544712775026198,0.673632670628227,-7.00800812209399
"Contig28452_RC",NA,NA,0.0114106079490375,0.0237738095238095,0.6062140551655,0.544779068449326,0.673632670628227,-7.00806850381392
"NM_000390",1121,"CHM",0.0106121700879765,0.0340535714285714,0.612202840934406,0.540814711314229,0.670170583863,-7.0081077547731
"NM_000277",5053,"PAH",-0.0135859346476817,0.0222314540059347,-0.613010215326966,0.540280156162865,0.669802932244042,-7.00813849550542
"AF052103",NA,NA,-0.00661958177537735,0.0245952380952381,-0.60596428996981,0.544944718291067,0.673743328543186,-7.00821932242252
"Contig33759_RC",NA,NA,0.00891429353778746,0.0294362017804154,0.612824743255032,0.540402653970947,0.669884206547399,-7.00825175491569
"Contig34181_RC",58985,"IL22RA1",0.00868475073313781,0.00997619047619048,0.611835616963836,0.541057382750824,0.670291270033041,-7.00833167384912
"AF117222",8708,"B3GALT1",-0.026522957305852,-0.00272835820895522,-0.610955387641699,0.54164049936149,0.670776055487082,-7.00834066332126
"Contig55804_RC",NA,NA,0.0249833456017666,0.0370567164179104,0.610903475107849,0.541674827344094,0.670784634944143,-7.00837226133763
"Contig27814_RC",NA,NA,-0.0127994530960326,0.0101880597014925,-0.604550432699674,0.545884093539065,0.674598106710239,-7.00855280024044
"NM_006487",2192,"FBLN1",-0.0114074936108068,0.00532640949554896,-0.612188328707109,0.540823089530552,0.670170583863,-7.00864012452566
"NM_005630",6578,"SLCO2A1",0.0159554125593282,-0.0259821958456973,0.611907788710517,0.541008475247305,0.670291270033041,-7.00881119515249
"NM_000928",5319,"PLA2G1B",-0.0113760496531581,0.0243145400593472,-0.611880407812209,0.541026570729922,0.670291270033041,-7.00882788757363
"Contig33863_RC",NA,NA,-0.00875415297553856,0.0333204747774481,-0.611839187506711,0.541053812970003,0.670291270033041,-7.00885301561022
"NM_000500",1589,"CYP21A2",-0.00620678167214315,0.0265519287833828,-0.611651330071888,0.54117797548088,0.67039912431128,-7.00896751274288
"AF038201",NA,NA,-0.0072638586298717,0.0205579268292683,-0.584906935667836,0.559009532114485,0.685662498837233,-7.00901498487111
"Contig5636_RC",NA,NA,0.00672588691796006,0.027125748502994,0.608742349702664,0.543106089937516,0.67221700731889,-7.00915440278068
"AK001768",NA,NA,0.00283078817733988,0.0233650190114068,0.188752168609802,0.850431326007785,0.906097806153831,-7.0091554157661
"NM_002041",2553,"GABPB2",-0.00883229469602548,0.0136488095238095,-0.604365541490456,0.54600563862655,0.674680195801362,-7.00918324424588
"Contig35752",NA,NA,0.0102769258853596,0.00354302670623145,0.611272608508651,0.541428331199274,0.670615075946847,-7.00919823290065
"NM_001978",2039,"EPB49",0.00774844833880976,0.0141839762611276,0.611073231304595,0.541560153797301,0.670744415921872,-7.00931963777254
